Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,viewingHint,Text direction,Item Sequence,Duplicate,Delete in Title,Type.typeOfResource,Subject,Type.genre,Language,Name.editor,Name.engraver,Title,Relation.rectoVerso,Relation.pageNumber,Description.note,Source,Relation.isPartOf,Alt ID.local,Date.normalized,Publisher.publisherName,Format.extent,Publisher.placeOfOrigin,Date.publication,Format.dimensions,Description.tableOfContents,Alt ID.oclc,AltTitle.uniform,AltTitle.inscribed,Relation.hasPart,Name.printer,Name.illustrator,Rights.copyrightStatus
Picart (Bernard) Collection,ark:/21198/zz001hg4gc,ark:/21198/zz001hg0k0,2,Completed,ChildWork,picart/masters/21198-zz001hg4gc-1-master.tif,,,113,,,text,,,,,,page 075,r,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz001hg4hw,ark:/21198/zz001hg0k0,2,Completed,ChildWork,picart/masters/21198-zz001hg4hw-1-master.tif,,,114,,,text,,,,,,page 076,v,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz001hg4jd,ark:/21198/zz001hg0k0,2,Completed,ChildWork,picart/masters/21198-zz001hg4jd-1-master.tif,,,115,,,text,,,,,,page 077,r,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz001hg4kx,ark:/21198/zz001hg0k0,2,Completed,ChildWork,picart/masters/21198-zz001hg4kx-1-master.tif,,,116,,,text,,,,,,page 078,v,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz001hg4mf,ark:/21198/zz001hg0k0,2,Completed,ChildWork,picart/masters/21198-zz001hg4mf-1-master.tif,,,117,,,text,,,,,,page 079,r,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz001hg4nz,ark:/21198/zz001hg0k0,2,Completed,ChildWork,picart/masters/21198-zz001hg4nz-1-master.tif,,,118,,,text,,,,,,page 080,v,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz001hg4pg,ark:/21198/zz001hg0k0,2,Completed,ChildWork,picart/masters/21198-zz001hg4pg-1-master.tif,,,119,,,text,,,,,,page 081,r,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz001hg4q0,ark:/21198/zz001hg0k0,2,Completed,ChildWork,picart/masters/21198-zz001hg4q0-1-master.tif,,,120,,,text,,,,,,page 082,v,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz001hg4rh,ark:/21198/zz001hg0k0,2,Completed,ChildWork,picart/masters/21198-zz001hg4rh-1-master.tif,,,121,,,text,,,,,,page 083,r,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz001hg4s1,ark:/21198/zz001hg0k0,2,Completed,ChildWork,picart/masters/21198-zz001hg4s1-1-master.tif,,,122,,,text,,,,,,page 084,v,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz001hg4tj,ark:/21198/zz001hg0k0,2,Completed,ChildWork,picart/masters/21198-zz001hg4tj-1-master.tif,,,123,,,text,,,,,,page 085,r,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz001hg4v2,ark:/21198/zz001hg0k0,2,Completed,ChildWork,picart/masters/21198-zz001hg4v2-1-master.tif,,,124,,,text,,,,,,page 086,v,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz001hg4wk,ark:/21198/zz001hg0k0,2,Completed,ChildWork,picart/masters/21198-zz001hg4wk-1-master.tif,,,125,,,text,,,,,,page 087,r,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz001hg4x3,ark:/21198/zz001hg0k0,2,Completed,ChildWork,picart/masters/21198-zz001hg4x3-1-master.tif,,,126,,,text,,,,,,page 088,v,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz001hg4zm,ark:/21198/zz001hg0k0,2,Completed,ChildWork,picart/masters/21198-zz001hg4zm-1-master.tif,,,127,,,text,,,,,,page 089,r,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz001hg50m,ark:/21198/zz001hg0k0,2,Completed,ChildWork,picart/masters/21198-zz001hg50m-1-master.tif,,,128,,,text,,,,,,page 090,v,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz001hg514,ark:/21198/zz001hg0k0,2,Completed,ChildWork,picart/masters/21198-zz001hg514-1-master.tif,,,129,,,text,,,,,,page 091,r,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz001hg52n,ark:/21198/zz001hg0k0,2,Completed,ChildWork,picart/masters/21198-zz001hg52n-1-master.tif,,,130,,,text,,,,,,page 092,v,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz001hg535,ark:/21198/zz001hg0k0,2,Completed,ChildWork,picart/masters/21198-zz001hg535-1-master.tif,,,131,,,text,,,,,,page 093,r,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz001hg54p,ark:/21198/zz001hg0k0,2,Completed,ChildWork,picart/masters/21198-zz001hg54p-1-master.tif,,,132,,,text,,,,,,page 094,v,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz001hg556,ark:/21198/zz001hg0k0,2,Completed,ChildWork,picart/masters/21198-zz001hg556-1-master.tif,,,133,,,text,,,,,,page 095,r,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz001hg56q,ark:/21198/zz001hg0k0,2,Completed,ChildWork,picart/masters/21198-zz001hg56q-1-master.tif,,,134,,,text,,,,,,page 096,v,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz001hg577,ark:/21198/zz001hg0k0,2,Completed,ChildWork,picart/masters/21198-zz001hg577-1-master.tif,,,135,,,text,,,,,,page 097,r,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz001hg58r,ark:/21198/zz001hg0k0,2,Completed,ChildWork,picart/masters/21198-zz001hg58r-1-master.tif,,,136,,,text,,,,,,page 098,v,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz001hg598,ark:/21198/zz001hg0k0,2,Completed,ChildWork,picart/masters/21198-zz001hg598-1-master.tif,,,137,,,text,,,,,,page 099,r,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz001hg5bs,ark:/21198/zz001hg0k0,2,Completed,ChildWork,picart/masters/21198-zz001hg5bs-1-master.tif,,,138,,,text,,,,,,page 100,v,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz001hg5c9,ark:/21198/zz001hg0k0,2,Completed,ChildWork,picart/masters/21198-zz001hg5c9-1-master.tif,,,139,,,text,,,,,,page 101,r,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz001hg5dt,ark:/21198/zz001hg0k0,2,Completed,ChildWork,picart/masters/21198-zz001hg5dt-1-master.tif,,,140,,,text,,,,,,page 102,v,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz001hg5fb,ark:/21198/zz001hg0k0,2,Completed,ChildWork,picart/masters/21198-zz001hg5fb-1-master.tif,,,141,,,text,,,,,,page 103,r,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz001hg5gv,ark:/21198/zz001hg0k0,2,Completed,ChildWork,picart/masters/21198-zz001hg5gv-1-master.tif,,,142,,,text,,,,,,page 104,v,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz001hg5hc,ark:/21198/zz001hg0k0,2,Completed,ChildWork,picart/masters/21198-zz001hg5hc-1-master.tif,,,143,,,text,,,,,,blank page,r,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz001hg5jw,ark:/21198/zz001hg0k0,2,Completed,ChildWork,picart/masters/21198-zz001hg5jw-1-master.tif,,,144,,,still image,,,,,,"LA DEDICACE DE LA SYNAGOGUE DES JUIFS PORTUGAIS, A AMSTERDAM.  (lefthand page)",v,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz001hg5kd,ark:/21198/zz001hg0k0,2,Completed,ChildWork,picart/masters/21198-zz001hg5kd-1-master.tif,,,145,,,still image,,,,,,"LA DEDICACE DE LA SYNAGOGUE DES JUIFS PORTUGAIS, A AMSTERDAM.  (righthand page)",r,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz001hg5mx,ark:/21198/zz001hg0k0,2,Completed,ChildWork,picart/masters/21198-zz001hg5mx-1-master.tif,,,146,,,still image,,,,,,"LA DEDICACE DE LA SYNAGOGUE DES JUIFS PORTUGAIS, A AMSTERDAM.  (gatefold)",r,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz001hg5nf,ark:/21198/zz001hg0k0,2,Completed,ChildWork,picart/masters/21198-zz001hg5nf-1-master.tif,,,147,,,text,,,,,,blank page,v,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz001hg5pz,ark:/21198/zz001hg0k0,2,Completed,ChildWork,picart/masters/21198-zz001hg5pz-1-master.tif,,,148,,,text,,,,,,page (104),r,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz001hg5qg,ark:/21198/zz001hg0k0,2,Completed,ChildWork,picart/masters/21198-zz001hg5qg-1-master.tif,,,149,,,text,,,,,,unnumbered page,v,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz001hg5r0,ark:/21198/zz001hg0k0,2,Completed,ChildWork,picart/masters/21198-zz001hg5r0-1-master.tif,,,150,,,text,,,,,,page 105,r,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz001hg5sh,ark:/21198/zz001hg0k0,2,Completed,ChildWork,picart/masters/21198-zz001hg5sh-1-master.tif,,,151,,,text,,,,,,page 106,v,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz001hg5t1,ark:/21198/zz001hg0k0,2,Completed,ChildWork,picart/masters/21198-zz001hg5t1-1-master.tif,,,152,,,text,,,,,,blank page,r,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz001hg5vj,ark:/21198/zz001hg0k0,2,Completed,ChildWork,picart/masters/21198-zz001hg5vj-1-master.tif,,,153,,,still image,,,,,,"A..TALED, ou Voile blanc qu'ils mettent sur leur tête à la Synagogue pendant la priere, aux 4, coins duquel pend le SISITH, ou cordon à 5 noeuds.  BB. Le bras gauche vú en dehors, et en dedans avec la TEFFILA.  C..TEFFILA SCEL JAD, ou la TEFFILA de la main, en grand, et le noeud en forme de DD. TOTAFOT, ou TEFFILA SCEL ROSC, ou la TEFFILA de la tête. EE. Noeud en forme de derroere la tête. F.. Juif couvert du TALED & aiant les TEFFILIN à la tête & au bras.",v,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz001hg5w2,ark:/21198/zz001hg0k0,2,Completed,ChildWork,picart/masters/21198-zz001hg5w2-1-master.tif,,,154,,,text,,,,,,blank page,r,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz001hg5xk,ark:/21198/zz001hg0k0,2,Completed,ChildWork,picart/masters/21198-zz001hg5xk-1-master.tif,,,155,,,still image,,,,,,"A. Vêtement que les juifs portoient autrefois, et qu'ils portent maintenant sous leurs habits ordinaires pour ne point choquer les manieres des païs ou ils vivent.  B. Les Cordons qui sont aux 4. coins. C. Un desdits Cordons representé plus grand a 5. noeuds qui signigient le nom de Dieu. D. Lampe Sabathigue. E. Pain sans levain avec lequel ils font la Pâque. F. Pain ordinaire sans levain qui se mange pendant la féte. G. Rameau de Palme, de Saule, et de Mirthe, joints ensemble qu'ils tiennent à la maín gauche, et le Citron H. dans la droite qu'ils aprochent l'un contre l'autre, et les agitent vers les 4. vents. I. Corne de Bellier avec laquelle on sonne aux jours de l'An et aux autres fêtes. K. Baton, ou Canne creuse attaché aux chambranle de toutes les portes, au côté droit, dans lequel est renfermé un parchemin où est ecrit les pasages du Deuter chap. 6. vers. 4. &c. et chap. 11. vers. 13. &c.",v,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz001hg5z3,ark:/21198/zz001hg0k0,2,Completed,ChildWork,picart/masters/21198-zz001hg5z3-1-master.tif,,,156,,,text,,,,,,page 107,r,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz001hg603,ark:/21198/zz001hg0k0,2,Completed,ChildWork,picart/masters/21198-zz001hg603-1-master.tif,,,157,,,text,,,,,,page 108,v,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz001hg61m,ark:/21198/zz001hg0k0,2,Completed,ChildWork,picart/masters/21198-zz001hg61m-1-master.tif,,,158,,,text,,,,,,page 109,r,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz001hg624,ark:/21198/zz001hg0k0,2,Completed,ChildWork,picart/masters/21198-zz001hg624-1-master.tif,,,159,,,text,,,,,,page 110,v,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz001hg63n,ark:/21198/zz001hg0k0,2,Completed,ChildWork,picart/masters/21198-zz001hg63n-1-master.tif,,,160,,,text,,,,,,page 111,r,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz001hg645,ark:/21198/zz001hg0k0,2,Completed,ChildWork,picart/masters/21198-zz001hg645-1-master.tif,,,161,,,text,,,,,,page 112,v,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz001hg65p,ark:/21198/zz001hg0k0,2,Completed,ChildWork,picart/masters/21198-zz001hg65p-1-master.tif,,,162,,,text,,,,,,page 113,r,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz001hg666,ark:/21198/zz001hg0k0,2,Completed,ChildWork,picart/masters/21198-zz001hg666-1-master.tif,,,163,,,text,,,,,,page 114,v,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz001hg67q,ark:/21198/zz001hg0k0,2,Completed,ChildWork,picart/masters/21198-zz001hg67q-1-master.tif,,,164,,,text,,,,,,page 115,r,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz001hg687,ark:/21198/zz001hg0k0,2,Completed,ChildWork,picart/masters/21198-zz001hg687-1-master.tif,,,165,,,text,,,,,,page 116,v,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz001hg69r,ark:/21198/zz001hg0k0,2,Completed,ChildWork,picart/masters/21198-zz001hg69r-1-master.tif,,,166,,,text,,,,,,blank page,r,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz001hg6b8,ark:/21198/zz001hg0k0,2,Completed,ChildWork,picart/masters/21198-zz001hg6b8-1-master.tif,,,167,,,still image,,,,,,"A. Les PRETRES descendens d'ARON donnant la BENEDICTION au PEUPLE. Maniere d'EXPOSER la LOY au PEUPLE, avant que de commencer a la LIRE.",v,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz001hg6cs,ark:/21198/zz001hg0k0,2,Completed,ChildWork,picart/masters/21198-zz001hg6cs-1-master.tif,,,168,,,text,,,,,,page 117,r,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz001hg6d9,ark:/21198/zz001hg0k0,2,Completed,ChildWork,picart/masters/21198-zz001hg6d9-1-master.tif,,,169,,,text,,,,,,page 118,v,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz001hg6ft,ark:/21198/zz001hg0k0,2,Completed,ChildWork,picart/masters/21198-zz001hg6ft-1-master.tif,,,170,,,text,,,,,,page 119,r,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz001hg6gb,ark:/21198/zz001hg0k0,2,Completed,ChildWork,picart/masters/21198-zz001hg6gb-1-master.tif,,,171,,,text,,,,,,page 120,v,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz001hg6hv,ark:/21198/zz001hg0k0,2,Completed,ChildWork,picart/masters/21198-zz001hg6hv-1-master.tif,,,172,,,still image,,,,,,"Le SON du COR au PREMIER JOUR de L'AN.  Le CHIPUR, ou le JOUR du PARDON tel qu'il se celebre chez les JUIFS ALLEMANDS.",r,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz001hg6jc,ark:/21198/zz001hg0k0,2,Completed,ChildWork,picart/masters/21198-zz001hg6jc-1-master.tif,,,173,,,text,,,,,,blank page,v,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz001hg6kw,ark:/21198/zz001hg0k0,2,Completed,ChildWork,picart/masters/21198-zz001hg6kw-1-master.tif,,,174,,,text,,,,,,page 121,r,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz001hg6md,ark:/21198/zz001hg0k0,2,Completed,ChildWork,picart/masters/21198-zz001hg6md-1-master.tif,,,175,,,text,,,,,,page 122,v,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz001hg6nx,ark:/21198/zz001hg0k0,2,Completed,ChildWork,picart/masters/21198-zz001hg6nx-1-master.tif,,,176,,,still image,,,,,,"L'EXAMEN du LEVAIN &c.  Le REPAS de PAQUES, chez les JUIFS PORTUGAIS.",r,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz001hg6pf,ark:/21198/zz001hg0k0,2,Completed,ChildWork,picart/masters/21198-zz001hg6pf-1-master.tif,,,177,,,text,,,,,,blank page,v,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz001hg6qz,ark:/21198/zz001hg0k0,2,Completed,ChildWork,picart/masters/21198-zz001hg6qz-1-master.tif,,,178,,,text,,,,,,page 123,r,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz001hg6rg,ark:/21198/zz001hg0k0,2,Completed,ChildWork,picart/masters/21198-zz001hg6rg-1-master.tif,,,179,,,text,,,,,,page 124,v,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz001hg6s0,ark:/21198/zz001hg0k0,2,Completed,ChildWork,picart/masters/21198-zz001hg6s0-1-master.tif,,,180,,,text,,,,,,blank page,r,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz001hg6th,ark:/21198/zz001hg0k0,2,Completed,ChildWork,picart/masters/21198-zz001hg6th-1-master.tif,,,181,,,still image,,,,,,PROCESSION des PALMES ches les JUIFS PORTUGAIS.  REPAS des JUIFS pendant la FETE des TENTES.,v,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz001hg6v1,ark:/21198/zz001hg0k0,2,Completed,ChildWork,picart/masters/21198-zz001hg6v1-1-master.tif,,,182,,,text,,,,,,page 125,r,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz001hg6wj,ark:/21198/zz001hg0k0,2,Completed,ChildWork,picart/masters/21198-zz001hg6wj-1-master.tif,,,183,,,text,,,,,,page 126,v,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz001hg6x2,ark:/21198/zz001hg0k0,2,Completed,ChildWork,picart/masters/21198-zz001hg6x2-1-master.tif,,,184,,,still image,,,,,,"SIMCHA TORA ou IOYE pour la LOY.  MANIERE de conduire les EPOUX de la LOY, chez eux.",r,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz001hg6zk,ark:/21198/zz001hg0k0,2,Completed,ChildWork,picart/masters/21198-zz001hg6zk-1-master.tif,,,185,,,text,,,,,,blank page,v,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz001hg70k,ark:/21198/zz001hg0k0,2,Completed,ChildWork,picart/masters/21198-zz001hg70k-1-master.tif,,,186,,,text,,,,,,page 127,r,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz001hg713,ark:/21198/zz001hg0k0,2,Completed,ChildWork,picart/masters/21198-zz001hg713-1-master.tif,,,187,,,text,,,,,,page 128,v,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz001hg72m,ark:/21198/zz001hg0k0,2,Completed,ChildWork,picart/masters/21198-zz001hg72m-1-master.tif,,,188,,,text,,,,,,page 129,r,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz001hg734,ark:/21198/zz001hg0k0,2,Completed,ChildWork,picart/masters/21198-zz001hg734-1-master.tif,,,189,,,text,,,,,,page 130,v,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz001hg74n,ark:/21198/zz001hg0k0,2,Completed,ChildWork,picart/masters/21198-zz001hg74n-1-master.tif,,,190,,,text,,,,,,page 131,r,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz001hg755,ark:/21198/zz001hg0k0,2,Completed,ChildWork,picart/masters/21198-zz001hg755-1-master.tif,,,191,,,text,,,,,,page 132,v,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz001hg76p,ark:/21198/zz001hg0k0,2,Completed,ChildWork,picart/masters/21198-zz001hg76p-1-master.tif,,,192,,,text,,,,,,page 133,r,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz001hg776,ark:/21198/zz001hg0k0,2,Completed,ChildWork,picart/masters/21198-zz001hg776-1-master.tif,,,193,,,text,,,,,,page 134,v,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz001hg78q,ark:/21198/zz001hg0k0,2,Completed,ChildWork,picart/masters/21198-zz001hg78q-1-master.tif,,,194,,,text,,,,,,page 135,r,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz001hg797,ark:/21198/zz001hg0k0,2,Completed,ChildWork,picart/masters/21198-zz001hg797-1-master.tif,,,195,,,text,,,,,,page 136,v,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz001hg7br,ark:/21198/zz001hg0k0,2,Completed,ChildWork,picart/masters/21198-zz001hg7br-1-master.tif,,,196,,,text,,,,,,page 137,r,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz001hg7c8,ark:/21198/zz001hg0k0,2,Completed,ChildWork,picart/masters/21198-zz001hg7c8-1-master.tif,,,197,,,text,,,,,,page 138,v,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz001hg7ds,ark:/21198/zz001hg0k0,2,Completed,ChildWork,picart/masters/21198-zz001hg7ds-1-master.tif,,,198,,,still image,,,,,,INSTRUMENS qui servent a la CIRCONCISION.,r,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz001hg7f9,ark:/21198/zz001hg0k0,2,Completed,ChildWork,picart/masters/21198-zz001hg7f9-1-master.tif,,,199,,,text,,,,,,blank page,v,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz001hg7gt,ark:/21198/zz001hg0k0,2,Completed,ChildWork,picart/masters/21198-zz001hg7gt-1-master.tif,,,200,,,still image,,,,,,"La CIRCONCISION des JUIFS PORTUGAIS. Le RACHT, du PREMIER NE.",r,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz001hg7hb,ark:/21198/zz001hg0k0,2,Completed,ChildWork,picart/masters/21198-zz001hg7hb-1-master.tif,,,201,,,text,,,,,,blank page,v,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz001hg7jv,ark:/21198/zz001hg0k0,2,Completed,ChildWork,picart/masters/21198-zz001hg7jv-1-master.tif,,,202,,,text,,,,,,page 139,r,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz001hg7kc,ark:/21198/zz001hg0k0,2,Completed,ChildWork,picart/masters/21198-zz001hg7kc-1-master.tif,,,203,,,text,,,,,,page 140,v,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz001hg7mw,ark:/21198/zz001hg0k0,2,Completed,ChildWork,picart/masters/21198-zz001hg7mw-1-master.tif,,,204,,,text,,,,,,blank page,r,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz001hg7nd,ark:/21198/zz001hg0k0,2,Completed,ChildWork,picart/masters/21198-zz001hg7nd-1-master.tif,,,205,,,still image,,,,,,CEREMONIE NUPTIALE des JUIFS PORTUGAIS.  CEREMONIE NUPTIALE des JUIFS ALLEMANDS.,v,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz001hg7px,ark:/21198/zz001hg0k0,2,Completed,ChildWork,picart/masters/21198-zz001hg7px-1-master.tif,,,206,,,text,,,,,,page 141,r,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz001hg7qf,ark:/21198/zz001hg0k0,2,Completed,ChildWork,picart/masters/21198-zz001hg7qf-1-master.tif,,,207,,,text,,,,,,page 142,v,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz001hg7rz,ark:/21198/zz001hg0k0,2,Completed,ChildWork,picart/masters/21198-zz001hg7rz-1-master.tif,,,208,,,text,,,,,,page 143,r,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz001hg7sg,ark:/21198/zz001hg0k0,2,Completed,ChildWork,picart/masters/21198-zz001hg7sg-1-master.tif,,,209,,,text,,,,,,page 144,v,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz001hg7t0,ark:/21198/zz001hg0k0,2,Completed,ChildWork,picart/masters/21198-zz001hg7t0-1-master.tif,,,210,,,text,,,,,,blank page,r,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz001hg7vh,ark:/21198/zz001hg0k0,2,Completed,ChildWork,picart/masters/21198-zz001hg7vh-1-master.tif,,,211,,,still image,,,,,,"Les ACAFOTH ou les sept tours, autout du CERCUEIL.  Les ASSISTANS jettent de la terre sur le CORPS.",v,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz001hg7w1,ark:/21198/zz001hg0k0,2,Completed,ChildWork,picart/masters/21198-zz001hg7w1-1-master.tif,,,212,,,text,,,,,,page 145,r,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz001hg7xj,ark:/21198/zz001hg0k0,2,Completed,ChildWork,picart/masters/21198-zz001hg7xj-1-master.tif,,,213,,,text,,,,,,page 146,v,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz001hg7z2,ark:/21198/zz001hg0k0,2,Completed,ChildWork,picart/masters/21198-zz001hg7z2-1-master.tif,,,214,,,text,,,,,,page 147,r,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz001hg802,ark:/21198/zz001hg0k0,2,Completed,ChildWork,picart/masters/21198-zz001hg802-1-master.tif,,,215,,,text,,,,,,page 148,v,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz001hg81k,ark:/21198/zz001hg0k0,2,Completed,ChildWork,picart/masters/21198-zz001hg81k-1-master.tif,,,216,,,text,,,,,,page 149,r,,,,,,,,,,,,,,,,,,,
